text,font_size,len_chars,is_upper,page_num,font_count,is_bold,x0,x1,y0,y1,label
all be conducted on XGDP-GAT_E model developed in the rediscovery test.,9.0,71,0,10,1,0,155.905502319,428.57310230868603,372.692006835,381.692006835,body
Chemical structure investigation,10.0,32,0,10,1,1,155.905502319,295.565502319,353.532006835,363.532006835,H3
"In this section, we took three drugs, i.e., Afatinib, Imatinib and Sunitinib, as examples to illustrate XGDP’s",9.0,110,0,10,1,0,155.905502319,556.227302319,342.692006835,351.692006835,body
capability of capturing salient substructures in drug reactions. We show the saliency heatmap of each drug,9.0,106,0,10,1,0,155.905502319,556.2480023155621,332.692006835,341.692006835,body
"and its binding mode with the protein target from the Protein Data Bank (PDB)54. For a clearer illustration,",8.95045871559633,108,0,10,1,0,155.905502319,556.2188027340001,322.692006835,333.06898730399996,body
we leveraged the Extended Functional Groups (EFG) algorithm55 to identify the common functional groups in,8.949056603773585,105,0,10,1,0,155.905502319,556.228407376438,312.692006835,323.06898730399996,body
"our dataset, and calculated the average of the saliency score of each atom in the functional group to present the",9.0,113,0,10,1,0,155.905502319,556.2021023224378,302.692006835,311.692006835,body
"importance of each functional group in the drug molecules. In the illustrations of drug protein binding mode,",9.0,109,0,10,1,0,155.905502319,556.2471023189997,292.692006835,301.692006835,body
we show the contacts between drug molecule and its surroundings (<5Å).,9.0,70,0,10,2,0,155.905502319,421.121809082,281.55800683499996,291.692006835,body
"Afatinib is a famous EGFR inhibitor. According to56, the acrylamide group in Afatinib is important for its",8.949532710280373,106,0,10,1,0,167.905502319,556.2486853020001,272.692006835,283.06898730399996,body
"inhibitation to kinanse activity of the ErbB family of proteins. As shown in Fig. 4, this functional group and",9.0,110,0,10,1,0,155.905502319,556.2294991699999,262.692006835,271.692006835,body
"other binding sites of Afatinib are successfully identified by our model. Imatinib is a DDR1 inhibitor. In Fig. 5,",9.000000000000007,114,0,10,1,0,155.905502319,556.21621582,252.692006835,261.69200683500003,body
"important binding sites, corresponding to the crystal structure of the DDR1 kinanse in complex with Imatinib57,",8.951785714285714,111,0,10,1,0,155.905502319,556.216276855,242.692006835,253.069002563,body
"such as the aminopyrimidine group, are assigned with a relatively high saliency score (>0.9). Sunitinib is a",8.998766972477066,108,0,10,3,0,155.905502319,556.212493167438,232.692006835,242.75400532199998,body
"potent PDGFR inhibitor58. In the crystal structure of PDGFR in complex with Sunitinib (6JOK), the binding",8.949056603773585,105,0,10,1,0,155.905502319,556.213713867,222.692006835,233.069002563,body
sites have been remarkably identified by our model as shown in Fig. 6.,9.0,70,0,10,1,0,155.905502319,406.73119921800003,212.692006835,221.692006835,body
Biomarker and pathway analysis,10.0,30,0,10,1,1,155.905502319,295.67750232663,193.532006835,203.532006835,H3
Table 4 presents the top genes (ranking <200 in 956 genes) identified by XGDP that are recorded to have,8.99869514563107,103,0,10,3,0,155.905502319,556.191212548,182.692006835,192.75400532199998,body
"interactions with the corresponding drugs in the drug-gene interaction database59. Particularly, ERBB3 and",8.949532710280373,106,0,10,1,0,155.905502319,556.210386132,172.692006835,183.069002563,body
"EGFR are ranked 60 and 78, respectively, out of 956 genes for Afatinib, DDR1 is ranked 16 for Imatinib, and",9.0,107,0,10,1,0,155.905502319,556.2129023189999,162.692006835,171.692006835,body
"PDGFA is ranked 113 for Sunitinib. Their specific interactions can be viewed in Figs. 3, 4, and 5.",9.0,98,0,10,1,0,155.905502319,500.031888916,152.692006835,161.692006835,body
"Moreover, we perform Gene Set Enrichment Analysis (GSEA)60 with GSEApy61 using the attributed saliency",8.895145631067962,102,0,10,1,0,167.905502319,556.225793457,142.692006835,153.069002563,body
scores. The top 5 enriched terms for each of the example drugs are shown in Table 5 together with their enrichment,9.0,114,0,10,1,0,155.905502319,556.219803857,132.692006835,141.692006835,body
scores (ES) and normalized enrichment scores (NES). The identified pathways are well associated with cancer,8.999999999999998,107,0,10,1,0,155.905502319,556.183202315562,122.691999206,131.691999206,body
"metastasis and progression. Specifically, epithelial-to-mesenchymal transition (EMT), which is one of the top",9.0,109,0,10,1,0,155.905502319,556.2039023224376,112.691999206,121.691999206,body
"enriched pathway for all drugs, is responsible for induction of cancer stem cells and immune escape during",9.0,106,0,10,1,0,155.905502319,556.1913023224379,102.691999206,111.691999206,body
cancer progression in various cancers such as head and neck squamous-cell carcinoma (HNSC). Upregulation,9.0,104,0,10,1,0,155.905502319,556.2237023258757,92.691999206,101.691999206,body
"of KRAS signaling, which is usually the second most enriched pathway, is also found to be associated with a",9.0,107,0,10,1,0,155.905502319,556.2111023189995,82.691999206,91.691999206,body
"number of types of cancers such as breast cancer and pancreatic cancer. Therefore, we claim that the proposed",9.0,109,0,10,1,0,155.905502319,556.1976023189997,72.691999206,81.691999206,body
method has the capability of capturing drug reaction mechanism and thus generating trustworthy prediction of,9.000000000000002,108,0,10,1,0,155.905502319,556.1778023189997,62.691999206,71.691999206,body
drug responses.,9.0,15,0,10,1,0,155.905502319,212.10960231899998,52.691999206,61.691999206,body
Scientific Reports |          (2025) 15:179,8.0,43,0,10,2,1,41.102298736,165.8042,16.502699999999997,24.5107,H3
| https://doi.org/10.1038/s41598-024-83090-3,8.0,44,0,10,1,0,225.850402832,376.594402832,16.516699493,24.516699493,body
10,10.0,2,0,10,1,0,543.919311523,554.179311523,16.1043,26.1043,body
www.nature.com/scientificreports/,10.0,33,0,11,1,0,41.090999603,200.56699960682008,758.14338623,768.14338623,body
"Fig. 6. (a) Saliency map of Sunitinib, (b) binding mode of Sunitinib with PDGFRA.",9.0,81,0,11,2,1,155.905502319,456.7884052205621,552.159719238,561.159719238,H3
Drug,7.0,4,0,11,1,1,159.046295166,174.61429516599998,512.125385742,519.125385742,H3
Gene,7.0,4,0,11,1,1,191.97050476,207.20950476000002,512.125385742,519.125385742,H3
RankSaliency score,7.0,18,0,11,1,1,226.903793334,290.54939789732606,512.125385742,519.125385742,H3
Afatinib,7.0,8,0,11,1,0,159.047195434,182.153495434,500.429005126,507.429005126,body
ERBB3,7.0,5,1,11,1,0,191.971405029,211.85840502900004,500.429005126,507.429005126,body
Afatinib,7.0,8,0,11,1,0,159.047195434,182.153495434,488.593586425,495.593586425,body
EGFR,7.0,4,1,11,1,0,191.971405029,209.00240502900002,488.593586425,495.593586425,body
60,7.0,2,0,11,1,0,226.904693603,233.62469360300003,500.429005126,507.429005126,body
78,7.0,2,0,11,1,0,226.904693603,233.62469360300003,488.593586425,495.593586425,body
Afatinib,7.0,8,0,11,1,0,159.047195434,182.153495434,476.758198242,483.758198242,body
ERBB2,7.0,5,1,11,1,0,191.971405029,211.85840502900004,476.758198242,483.758198242,body
108,7.0,3,0,11,1,0,226.904693603,236.984693603,476.758198242,483.758198242,body
ImatinibMYC,7.0,11,0,11,1,0,159.047195434,206.993405029,464.92281,471.92281,body
Imatinib,7.0,8,0,11,1,0,159.047195434,183.25249543400002,453.087391357,460.087391357,body
SFN,7.0,3,1,11,1,0,191.971405029,204.10940502900002,453.087391357,460.087391357,body
ImatinibDDR1,7.0,12,0,11,1,0,159.047195434,209.84240502900002,441.252003173,448.252003173,body
2,7.0,1,0,11,1,0,226.904693603,230.264693603,464.92281,471.92281,body
10,7.0,2,0,11,1,0,226.904693603,233.62469360300003,453.087391357,460.087391357,body
16,7.0,2,0,11,1,0,226.904693603,233.62469360300003,441.252003173,448.252003173,body
ImatinibCDKN2A23,7.0,16,0,11,1,0,159.047195434,233.62469360300003,429.41670654200004,436.41670654200004,body
Imatinib,7.0,8,0,11,1,0,159.047195434,183.25249543400002,417.581287841,424.581287841,body
EGFR,7.0,4,1,11,1,0,191.971405029,209.00240502900002,417.581287841,424.581287841,body
Imatinib,7.0,8,0,11,1,0,159.047195434,183.25249543400002,405.74589965800004,412.74589965800004,body
IKZF1,7.0,5,1,11,1,0,191.971405029,210.35340502900002,405.74589965800004,412.74589965800004,body
31,7.0,2,0,11,1,0,226.904693603,233.62469360300003,417.581287841,424.581287841,body
93,7.0,2,0,11,1,0,226.904693603,233.62469360300003,405.74589965800004,412.74589965800004,body
Imatinib,7.0,8,0,11,1,0,159.047195434,183.25249543400002,393.91051147400003,400.91051147400003,body
SMAD3,7.0,5,1,11,1,0,191.971405029,214.78440502900003,393.91051147400003,400.91051147400003,body
166,7.0,3,0,11,1,0,226.904693603,236.984693603,393.91051147400003,400.91051147400003,body
SunitinibNOS3,7.0,13,0,11,1,0,159.047195434,209.03040502900004,382.075092773,389.075092773,body
SunitinibEGFR,7.0,13,0,11,1,0,159.047195434,209.00240502900002,370.23970458900004,377.23970458900004,body
SunitinibFGFR2,7.0,14,0,11,1,0,159.047195434,212.08940502900003,358.40440795800004,365.40440795800004,body
SunitinibHMOX1,7.0,14,0,11,1,0,159.047195434,216.47140502900004,346.568989257,353.568989257,body
SunitinibPDGFA,7.0,14,0,11,1,0,159.047195434,214.147405029,334.73360107400003,341.73360107400003,body
SunitinibERBB2,7.0,14,0,11,1,0,159.047195434,211.85840502900004,323.01158569300003,330.01158569300003,body
7,7.0,1,0,11,1,0,226.904693603,230.264693603,382.075092773,389.075092773,body
19,7.0,2,0,11,1,0,226.904693603,233.62469360300003,370.23970458900004,377.23970458900004,body
47,7.0,2,0,11,1,0,226.904693603,233.62469360300003,358.40440795800004,365.40440795800004,body
76,7.0,2,0,11,1,0,226.904693603,233.62469360300003,346.568989257,353.568989257,body
113,7.0,3,0,11,1,0,226.904693603,236.984693603,334.73360107400003,341.73360107400003,body
198,7.0,3,0,11,1,0,226.904693603,236.984693603,323.01158569300003,330.01158569300003,body
0.29,7.0,4,0,11,1,0,249.544998168,261.220998168,500.429005126,507.429005126,body
0.26,7.0,4,0,11,1,0,249.544998168,261.220998168,488.593586425,495.593586425,body
0.23,7.0,4,0,11,1,0,249.544998168,261.220998168,476.758198242,483.758198242,body
0.85,7.0,4,0,11,1,0,249.544998168,261.220998168,464.92281,471.92281,body
0.64,7.0,4,0,11,1,0,249.544998168,261.220998168,453.087391357,460.087391357,body
0.56,7.0,4,0,11,1,0,249.544998168,261.220998168,441.252003173,448.252003173,body
0.54,7.0,4,0,11,1,0,249.544998168,261.220998168,429.41670654200004,436.41670654200004,body
0.47,7.0,4,0,11,1,0,249.544998168,261.220998168,417.581287841,424.581287841,body
0.28,7.0,4,0,11,1,0,249.544998168,261.220998168,405.74589965800004,412.74589965800004,body
0.22,7.0,4,0,11,1,0,249.544998168,261.220998168,393.91051147400003,400.91051147400003,body
0.7,7.0,3,0,11,1,0,249.544998168,257.860998168,382.075092773,389.075092773,body
0.51,7.0,4,0,11,1,0,249.544998168,261.220998168,370.23970458900004,377.23970458900004,body
0.36,7.0,4,0,11,1,0,249.544998168,261.220998168,358.40440795800004,365.40440795800004,body
0.3,7.0,3,0,11,1,0,249.544998168,257.860998168,346.568989257,353.568989257,body
0.27,7.0,4,0,11,1,0,249.544998168,261.220998168,334.73360107400003,341.73360107400003,body
0.19,7.0,4,0,11,1,0,249.544998168,261.220998168,323.01158569300003,330.01158569300003,body
"Table 4. Top salient genes identified by XGDP when predicting drug responses for Dasatinib, Erlotinib and",9.0,105,0,11,2,1,155.905502319,543.286099996562,301.023702392,310.023702392,H3
Ponatinib.,9.0,10,0,11,1,0,155.905502319,192.70650231899998,290.023702392,299.023702392,body
Drug,7.000000000000028,4,0,11,1,1,159.046295166,174.61429516599998,249.98950622499999,256.989506225,H3
Term,7.000000000000028,4,0,11,1,1,191.97050476,207.49650476000002,249.98950622499999,256.989506225,H3
HALLMARK_KRAS_SIGNALING_UP,7.0,26,1,11,1,0,191.971496582,303.01179658199993,238.29300354,245.29300354,body
ES,7.000000000000028,2,1,11,1,1,378.669586181,386.27158618100003,249.98950622499999,256.989506225,H3
NES,7.000000000000028,3,1,11,1,1,404.153015136,416.93501513600006,249.98950622499999,256.989506225,H3
356.8,7.0,5,0,11,1,0,378.670501708,393.706501708,238.29300354,245.29300354,body
0.7,7.0,3,0,11,1,0,404.1539,412.46990000000005,238.29300354,245.29300354,body
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION350.5,7.0,47,1,11,1,0,191.971496582,393.706501708,226.45759999999999,233.45759999999999,body
0.68,7.0,4,0,11,1,0,404.1539,415.8299,226.45759999999999,233.45759999999999,body
Afatinib,7.0,8,0,11,1,0,159.047302246,182.153602246,214.62219665499998,221.62219665499998,body
HALLMARK_INFLAMMATORY_RESPONSE,7.0,30,1,11,1,0,191.971496582,324.361796582,214.62219665499998,221.62219665499998,body
HALLMARK_ALLOGRAFT_REJECTION,7.0,28,1,11,1,0,191.971496582,312.72709658200006,202.786793212,209.786793212,body
HALLMARK_APICAL_JUNCTION,7.0,24,1,11,1,0,191.971496582,295.12979658200004,190.951405029,197.951405029,body
316.08,7.0,6,0,11,1,0,378.670501708,397.06650170800003,214.62219665499998,221.62219665499998,body
0.62,7.0,4,0,11,1,0,404.1539,415.8299,214.62219665499998,221.62219665499998,body
268.76,7.0,6,0,11,1,0,378.670501708,397.06650170800003,202.786793212,209.786793212,body
0.52,7.0,4,0,11,1,0,404.1539,415.8299,202.786793212,209.786793212,body
268.5,7.0,5,0,11,1,0,378.670501708,393.706501708,190.951405029,197.951405029,body
0.52,7.0,4,0,11,1,0,404.1539,415.8299,190.951405029,197.951405029,body
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION343.83,7.0,48,1,11,1,0,191.971496582,397.06650170800003,179.11600158599998,186.11600158599998,body
0.73,7.0,4,0,11,1,0,404.1539,415.8299,179.11600158599998,186.11600158599998,body
HALLMARK_KRAS_SIGNALING_UP,7.0,26,1,11,1,0,191.971496582,303.01179658199993,167.280704956,174.280704956,body
Imatinib,7.0,8,0,11,1,0,159.047302246,183.252602246,155.445301513,162.445301513,body
HALLMARK_APICAL_JUNCTION,7.0,24,1,11,1,0,191.971496582,295.12979658200004,155.445301513,162.445301513,body
HALLMARK_MYOGENESIS,7.0,19,1,11,1,0,191.971496582,275.89379659268195,143.609898071,150.609898071,body
HALLMARK_TNFA_SIGNALING_VIA_NFKB,7.0,32,1,11,1,0,191.971496582,327.32979659268193,131.77449462799999,138.77449462799999,body
298.37,7.0,6,0,11,1,0,378.670501708,397.06650170800003,167.280704956,174.280704956,body
0.63,7.0,4,0,11,1,0,404.1539,415.8299,167.280704956,174.280704956,body
289.58,7.0,6,0,11,1,0,378.670501708,397.06650170800003,155.445301513,162.445301513,body
0.62,7.0,4,0,11,1,0,404.1539,415.8299,155.445301513,162.445301513,body
282.84,7.0,6,0,11,1,0,378.670501708,397.06650170800003,143.609898071,150.609898071,body
280.9,7.0,5,0,11,1,0,378.670501708,393.706501708,131.77449462799999,138.77449462799999,body
0.6,7.0,3,0,11,1,0,404.1539,412.46990000000005,143.609898071,150.609898071,body
0.6,7.0,3,0,11,1,0,404.1539,412.46990000000005,131.77449462799999,138.77449462799999,body
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION345.81,7.0,48,1,11,1,0,191.971496582,397.06650170800003,119.93909881500001,126.93909881500001,body
0.73,7.0,4,0,11,1,0,404.1539,415.8299,119.93909881500001,126.93909881500001,body
HALLMARK_KRAS_SIGNALING_UP,7.0,26,1,11,1,0,191.971496582,303.01179658199993,108.10370300000001,115.10370300000001,body
Sunitinib,7.0,9,0,11,1,0,159.047302246,184.884302246,96.38170288,103.38170288,body
HALLMARK_APICAL_JUNCTION,7.0,24,1,11,1,0,191.971496582,295.12979658200004,96.26829956,103.26829956,body
HALLMARK_TNFA_SIGNALING_VIA_NFKB,7.0,32,1,11,1,0,191.971496582,327.32979659268193,84.433002929,91.433002929,body
HALLMARK_UV_RESPONSE_DN,7.0,23,1,11,1,0,191.971496582,293.505796582,72.711002807,79.711002807,body
307.34,7.0,6,0,11,1,0,378.670501708,397.06650170800003,108.10370300000001,115.10370300000001,body
0.65,7.0,4,0,11,1,0,404.1539,415.8299,108.10370300000001,115.10370300000001,body
290.69,7.0,6,0,11,1,0,378.670501708,397.06650170800003,96.26829956,103.26829956,body
0.61,7.0,4,0,11,1,0,404.1539,415.8299,96.26829956,103.26829956,body
277.54,7.0,6,0,11,1,0,378.670501708,397.06650170800003,84.433002929,91.433002929,body
0.59,7.0,4,0,11,1,0,404.1539,415.8299,84.433002929,91.433002929,body
264.91,7.0,6,0,11,1,0,378.670501708,397.06650170800003,72.711002807,79.711002807,body
0.56,7.0,4,0,11,1,0,404.1539,415.8299,72.711002807,79.711002807,body
Table 5. Enriched pathways from GSEA on attributed saliency scores.,9.0,67,0,11,2,1,155.905502319,407.388799996562,50.723099999999995,59.723099999999995,H3
Scientific Reports |          (2025) 15:179,8.0,43,0,11,2,1,41.102298736,165.8042,16.502699999999997,24.5107,H3
| https://doi.org/10.1038/s41598-024-83090-3,8.0,44,0,11,1,0,225.850402832,376.594402832,16.516699493,24.516699493,body
11,10.0,2,0,11,1,0,543.919311523,554.179311523,16.1043,26.1043,body
www.nature.com/scientificreports/,10.0,33,0,12,1,0,41.090999603,200.56699960682008,758.14338623,768.14338623,body
Conclusion,11.0,10,0,12,1,1,155.905502319,207.74850231899998,721.042922363,732.042922363,H3
This study introduced a novel framework XGDP to predict response levels of anti-cancer drugs and discover,9.0,105,0,12,1,0,155.905502319,556.168802319,710.442922363,719.442922363,body
"underlying mechanism of action of drugs. To enhance the predictive power of GNN models, first we adapted",9.0,104,0,12,1,0,155.905502319,556.2669023189998,700.442922363,709.442922363,body
the Morgan algorithm that is used for computing ECFPs to form our node features. Same procedures as Morgan,9.0,106,0,12,1,0,155.905502319,556.1751023189998,690.442922363,699.442922363,body
algorithm were followed to identify the substructures of the molecule but the feature vector of each atom was,9.0,109,0,12,1,0,155.905502319,556.1868023155616,680.442922363,689.442922363,body
assigned as the membership of the identified structures. Then we incorporated the type of chemical bonds as the,9.0,111,0,12,1,0,155.905502319,556.252502319,670.442922363,679.442922363,body
edge features. These strategies enabled us to depict the molecule in a more meticulous manner and was testified,9.0,111,0,12,1,0,155.905502319,556.2759023189996,660.442922363,669.442922363,body
"to improve the GNN’s prediction in terms of RMSE and PCC. Furthermore, we also attempted to explore",9.0,99,0,12,1,0,155.905502319,556.2498023224376,650.442922363,659.442922363,body
"relational GNN in the drug response prediction task, which describes edges as different relations and develops",9.0,110,0,12,1,0,155.905502319,556.2021023155615,640.442922363,649.442922363,body
distinct message passing patterns for them. It was shown that RGCN outperformed GCN without edge features.,9.0,106,0,12,1,0,155.905502319,556.2228023189998,630.442922363,639.442922363,body
"However, due to the limited GPU resources, we were not able to train the RGAT model with an optimal batch",9.0,105,0,12,1,0,155.905502319,556.1535023189998,620.442922363,629.442922363,body
size. This part of experiments is left for future investigations.,9.0,65,0,12,1,0,155.905502319,372.0360023155621,610.442922363,619.442922363,body
"Moreover, we leveraged state-of-the-art attribution approaches in deep learning, GNNExplainer and",9.0,97,0,12,1,0,167.905502319,556.1988023189999,600.442922363,609.442922363,body
"Integrated Gradients, to explain our developed model. The explanations were visualized as saliency maps of",9.0,106,0,12,1,0,155.905502319,556.212002319,590.442922363,599.442922363,body
"both molecules and genes. Remarkably, those saliency maps could be supported by the SAR studies of the drugs.",9.0,109,0,12,1,0,155.905502319,556.2579023292957,580.442922363,589.442922363,body
"Consequently, we claim that our model is able to capture the significant functional groups of drugs and their",9.0,109,0,12,1,0,155.905502319,556.2750023189998,570.442922363,579.442922363,body
"potential targeted genes, and thus reveal the comprehensive mechanism of action of drugs. In the future, we",9.0,107,0,12,1,0,155.905502319,556.2147023189999,560.442922363,569.442922363,body
intend to extend this study to a multi-omics level. Although genes contain the most vital information of the,9.0,108,0,12,1,0,155.905502319,556.2399023189997,550.442922363,559.442922363,body
"cause of disease, they do not directly interact with drugs in most cases. Therefore, protein and metabolites data",9.0,113,0,12,1,0,155.905502319,556.2579023189998,540.442922363,549.442922363,body
"should be considered. In addition, gene mutation and DNA methylation data may have a more direct reflection",9.0,107,0,12,1,0,155.905502319,556.1877023189999,530.442922363,539.442922363,body
"on the somatic abnormality, which are also expected to be explored in future works.",9.0,83,0,12,1,0,155.905502319,455.61810231212405,520.442922363,529.442922363,body
Data Availability,11.0,17,0,12,1,1,155.905502319,234.22220232739298,499.042891845,510.042891845,H3
The drug response data can be downloaded from GDSC. And the gene expression data can be downloaded from,9.0,103,0,12,1,0,155.905502319,556.2477090330001,488.44289184499996,497.44289184499996,body
CCLE under mRNA expression. Our implementation is released on Github  (   h t t p  s : / / g i  t h u b . c  o m / S C S  E - B i o m e d i,9.0,139,0,12,1,0,155.905502319,556.2164135740001,478.44289184499996,487.44289184499996,body
c a l - C o m p u t i n g - G r o u p / X G D P     ) . Data preprocessing can be referred to our codes.,9.0,104,0,12,1,0,155.905502319,444.48640000000006,468.44289184499996,477.44289184499996,body
Received: 16 June 2024; Accepted: 11 December 2024,8.5,50,0,12,1,0,155.905502319,342.30030231252294,448.07339184499995,456.57339184499995,body
References,11.0,10,0,12,1,1,155.905502319,208.247902319,414.058608398,425.058608398,H3
"1. Singh, D. P. & Kaushik, B. A systematic literature review for the prediction of anticancer drug response using various machine",7.5,129,0,12,1,0,155.905502319,555.8782523218646,405.598614501,413.098614501,body
learning and deep learning techniques. Chem. Biol. Drug Des. (2022).,7.5,68,0,12,2,0,168.661499023,375.027707519,397.19859,404.69859,body
"2. Rafique, R., Islam, S. R. & Kazi, J. U. Machine learning in the prediction of cancer therapy. Comput. Struct. Biotechnol. J. 19,",7.5,131,0,12,3,1,155.905502319,555.875817871,388.798596191,396.298596191,H3
4003–4017 (2021).,7.5,17,0,12,1,0,168.661499023,224.36399902300002,380.398602294,387.898602294,body
"3. Firoozbakht, F., Yousefi, B. & Schwikowski, B. An overview of machine learning methods for monotherapy drug response",7.5,119,0,12,1,0,155.905502319,555.8332523189998,371.998608398,379.498608398,body
"prediction. Brief. Bioinform. 23, bbab408 (2022).",7.5,49,0,12,3,1,168.661499023,313.13241333,363.598614501,371.098614501,H3
"4. Baptista, D., Ferreira, P. G. & Rocha, M. Deep learning for drug response prediction in cancer. Brief. Bioinform. 22, 360–379 (2021).",7.5,136,0,12,3,1,155.905502319,554.1679956050001,355.19859,362.69859,H3
"5. Partin, A. et al. Deep learning methods for drug response prediction in cancer: Predominant and emerging trends. arXiv preprint",7.5,130,0,12,1,0,155.905502319,555.8812523189998,346.798596191,354.298596191,body
arXiv:2211.10442 (2022).,7.5,24,0,12,1,0,168.661499023,244.133298339,338.398602294,345.898602294,body
"6. Moffat, J. G., Vincent, F., Lee, J. A., Eder, J. & Prunotto, M. Opportunities and challenges in phenotypic drug discovery: An industry",7.5,137,0,12,1,0,155.905502319,555.9367523189995,329.998608398,337.498608398,body
"perspective. Nat. Rev. Drug Discov. 16, 531–543 (2017).",7.5,55,0,12,3,1,168.661499023,333.11141113199994,321.598614501,329.098614501,H3
"7. An, X., Chen, X., Yi, D., Li, H. & Guan, Y. Representation of molecules for drug response prediction. Brief. Bioinform. 23, bbab393",7.5,134,0,12,3,1,155.905502319,555.873325195,313.19859,320.69859,H3
(2022).,7.5,7,0,12,1,0,168.661499023,189.96149902300002,304.798596191,312.298596191,body
"8. Heller, S. R., McNaught, A., Pletnev, I., Stein, S. & Tchekhovskoi, D. InChI, the IUPAC international chemical identifier. J.",7.5,128,0,12,2,0,155.905502319,555.890717773,296.398602294,303.898602294,body
"Cheminform. 7, 1–34 (2015).",7.5,27,0,12,3,1,168.661499023,254.295892944,287.998608398,295.498608398,H3
"9. Weininger, D. Smiles. A chemical language and information system 1 introduction to methodology and encoding rules. J. Chem.",7.5,126,0,12,2,0,155.905502319,555.893078613,279.598614501,287.098614501,body
"Inf. Comput. Sci. 28, 31–36 (1988).",7.5,35,0,12,3,1,168.66140747,271.545398559,271.19859,278.69859,H3
"10. Suphavilai, C., Bertrand, D. & Nagarajan, N. Predicting cancer drug response using a recommender system. Bioinformatics 34,",7.5,127,0,12,3,1,155.905395507,555.87557373,262.798596191,270.298596191,H3
3907–3914 (2018).,7.5,17,0,12,1,0,168.66140747,224.36390747000002,254.398602294,261.898602294,body
"11. Liu, P., Li, H., Li, S. & Leung, K.-S. Improving prediction of phenotypic drug response on cancer cell lines using deep convolutional",7.5,137,0,12,1,0,155.905395507,555.8631455069998,245.998593139,253.498593139,body
"network. BMC Bioinform. 20, 1–14 (2019).",7.5,40,0,12,3,1,168.66140747,295.965204467,237.59859924300002,245.09859924300002,H3
"12. Chang, Y. et al. Cancer drug response profile scan (CDRscan): A deep learning model that predicts drug effectiveness from cancer",7.5,132,0,12,1,0,155.905395507,555.8398955069998,229.19860534600002,236.69860534600002,body
"genomic signature. Sci. Rep. 8, 1–11 (2018).",7.5,44,0,12,3,1,168.66140747,298.17719482399997,220.798596191,228.298596191,H3
"13. Durant, J. L., Leland, B. A., Henry, D. R. & Nourse, J. G. Reoptimization of MDL keys for use in drug discovery. J. Chem. Inf.",7.5,130,0,12,2,0,155.905395507,555.896835449,212.398602294,219.898602294,body
"Comput. Sci. 42, 1273–1280 (2002).",7.5,34,0,12,3,1,168.66140747,274.4405,203.998593139,211.498593139,H3
"14. Reutlinger, M. et al. Chemically advanced template search (cats) for scaffold-hopping and prospective target prediction for",7.5,127,0,12,1,0,155.905395507,555.8998955069997,195.59859924300002,203.09859924300002,body
"‘orphan’molecules. Mol. Inf. 32, 133 (2013).",7.5,44,0,12,3,1,168.66140747,297.007510986,187.19860534600002,194.69860534600002,H3
"15. Rogers, D. & Hahn, M. Extended-connectivity fingerprints. J. Chem. Inf. Model. 50, 742–754 (2010).",7.5,102,0,12,3,1,155.905395507,466.68401245099994,178.798596191,186.298596191,H3
"16. Li, M. et al. DeepDsc: A deep learning method to predict drug sensitivity of cancer cell lines. IEEE/ACM Trans. Comput. Biol.",7.5,129,0,12,2,0,155.905395507,555.882010753445,170.398602294,177.898602294,body
"Bioinform. 18, 575–582 (2019).",7.5,30,0,12,3,1,168.66140747,261.218405761,161.998593139,169.498593139,H3
"17. Shao, J. et al. S2dv: Converting smiles to a drug vector for predicting the activity of anti-HBV small molecules. Brief. Bioinform. 23,",7.5,139,0,12,3,1,155.905395507,555.87557373,153.59859924300002,161.09859924300002,H3
593 (2022).,7.5,11,0,12,1,0,168.66140747,202.46390747,145.19860534600002,152.69860534600002,body
"18. Mikolov, T., Chen, K., Corrado, G. & Dean, J. Efficient estimation of word representations in vector space. arXiv preprint",7.5,126,0,12,1,0,155.905395507,555.92314552131,136.798596191,144.298596191,body
arXiv:1301.3781 (2013).,7.5,23,0,12,1,0,168.66140747,240.533307495,128.398602294,135.898602294,body
"19. Ma, J., Sheridan, R. P., Liaw, A., Dahl, G. E. & Svetnik, V. Deep neural nets as a method for quantitative structure-activity",7.5,129,0,12,1,0,155.905395507,555.8256455070002,119.9986,127.4986,body
"relationships. J. Chem. Inf. Model. 55, 263–274 (2015).",7.5,55,0,12,3,1,168.66140747,329.759512939,111.598599243,119.098599243,H3
"20. Sun, M. et al. Graph convolutional networks for computational drug development and discovery. Brief. Bioinform. 21, 919–935",7.5,127,0,12,3,1,155.905395507,555.874816894,103.198597717,110.698597717,H3
(2020).,7.5,7,0,12,1,0,168.66140747,189.96140747,94.798596191,102.298596191,body
"21. Hu, L. et al. Dual-channel hypergraph convolutional network for predicting herb-disease associations. Brief. Bioinform. 25,",7.5,127,0,12,3,1,155.905395507,555.87557373,86.398602294,93.898602294,H3
bbae067 (2024).,7.5,15,0,12,1,0,168.6613,216.56380000000001,77.9986,85.4986,body
"22. Zhao, B.-W. et al. A geometric deep learning framework for drug repositioning over heterogeneous information networks. Brief.",7.5,129,0,12,2,0,155.905303955,555.8908227530001,69.598599243,77.098599243,body
"Bioinform. 23, bbac384 (2022).",7.5,30,0,12,3,1,168.6613,260.603405761,61.198601530999994,68.698601531,H3
